"ID","Symbol","Market","Name","MainSector","Sector","Industry","ListingDate","HomePage"
560,"066700","KOSDAQ","테라젠이텍스","건강관리","의약품 제조업","Loading/Unloading System, PCB Bonding System","2004-05-27","http://www.thera-gen.com"
561,"215480","KOSDAQ","토박스코리아","경기관련소비재","섬유, 의복, 신발 및 가죽제품 소매업","유아동 신발","2015-05-13","http://toebox.com"
562,"208340","KOSDAQ","파멥신","건강관리","의약품 제조업","항체치료제","2018-11-21","http://www.pharmabcine.com/"
563,"150900","KOSDAQ","파수","IT","소프트웨어 개발 및 공급업","기업용 문서보안 솔루션","2013-10-18","http://www.fasoo.com"
564,"038950","KOSDAQ","파인디지털","IT","통신 및 방송 장비 제조업","원격 RF 감시장치, 디지털 광 중계기, 노드분배기","2000-05-04","http://www.finedigital.com"
565,"091700","KOSDAQ","파트론","IT","전자부품 제조업","카메라모듈, 안테나, 센서류 등","2006-12-13","http://www.partron.co.kr"
566,"068050","KOSDAQ","팬엔터테인먼트","커뮤니케이션서비스","영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반","2006-07-07","http://www.thepan.co.kr"
567,"251970","KOSDAQ","펌텍코리아","소재","플라스틱제품 제조업","화장품 용기","2019-07-04","http://www.pum-tech.co.kr"
568,"093380","KOSDAQ","풍강","경기관련소비재","기타 금속 가공제품 제조업","자동차용너트류","2007-06-01","http://www.pungkang.co.kr"
569,"237820","KOSDAQ","플레이디","커뮤니케이션서비스","광고업","온라인 광고 대행","2020-03-12","http://www.playd.com"
570,"137400","KOSDAQ","피엔티","IT","특수 목적용 기계 제조업","2차전지 및 전자소재용 Roll-to-Roll 장비","2012-07-06","http://www.epnt.co.kr"
571,"376180","KOSDAQ","피코그램","경기관련소비재","그외 기타 제품 제조업","정수기, 정수기 필터","2021-11-03","http://www.picogram.com"
572,"087600","KOSDAQ","픽셀플러스","IT","전자부품 제조업","CMOS 이미지센서 및 칩셋","2015-06-12","http://www.pixelplus.com"
573,"347770","KOSDAQ","핌스","IT","전자부품 제조업","OLED Metal Mask","2020-09-18","http://pimskorea.com"
574,"163730","KOSDAQ","핑거","IT","소프트웨어 개발 및 공급업","스마트 금융 플랫폼, 핀테크 금융 솔루션","2021-01-29","http://www.finger.co.kr"
575,"332710","KOSDAQ","하나금융14호스팩","금융","금융 지원 서비스업","기업인수합병","2019-11-01","nan"
576,"400840","KOSDAQ","하이제7호스팩","금융","금융 지원 서비스업","기업인수합병","2021-12-20","nan"
577,"318000","KOSDAQ","한국바이오젠","소재","합성고무 및 플라스틱 물질 제조업","실리콘 소재(실란 모노머, 실리콘 레진&폴리머, 실리콘 융합소재)","2019-08-01","http://www.kbgtech.co.kr/"
578,"053300","KOSDAQ","한국정보인증","IT","소프트웨어 개발 및 공급업","공인인증서, PKI솔루션 등","2014-02-04","http://www.signgate.com"
579,"054040","KOSDAQ","한국컴퓨터","IT","전자부품 제조업","PCB Assembly (PBA)","2002-01-15","http://www.kci.co.kr"
580,"050540","KOSDAQ","한국코퍼레이션","산업재","기타 사업지원 서비스업","CRM서비스,CRM솔루션","2005-12-12","http://www.besthc.co.kr"
581,"047080","KOSDAQ","한빛소프트","커뮤니케이션서비스","소프트웨어 개발 및 공급업","게임(스타크래프트 등), 교육, 솔루션","2002-01-10","http://www.hanbitsoft.co.kr"
582,"024740","KOSDAQ","한일단조","경기관련소비재","자동차 신품 부품 제조업","단조품","1996-11-29","http://www.hifg.co.kr"
583,"007770","KOSDAQ","한일화학","소재","기초 화학물질 제조업","산화아연","1992-09-07","http://www.hanzinc.com"
584,"043090","KOSDAQ","한창바이오텍","건강관리","기타 전문 도매업","바이오리엑터(Bioreactor, 생물반응기)","2001-10-11","http://www.pharmswell.com"
585,"086960","KOSDAQ","한컴MDS","IT","소프트웨어 개발 및 공급업","임베디드개발솔루션,임베디드소프트웨어","2006-09-26","http://www.mdstec.com"
586,"059270","KOSDAQ","해성티피씨","산업재","기타 금속 가공제품 제조업","기어 및 동력전달장치","2021-04-21","http://www.haisung.co.kr"
587,"090850","KOSDAQ","현대이지웰","산업재","소프트웨어 개발 및 공급업","선택적복리후생서비스","2013-12-27","http://www.hyundaiezwel.com"
588,"053660","KOSDAQ","현진소재","산업재","기타 금속 가공제품 제조업","선박용 엔진부품","2002-02-15","http://www.hjmco.co.kr"
589,"011080","KOSDAQ","형지I&C","경기관련소비재","봉제의복 제조업","남성셔츠","2004-07-02","http://www.woosunginc.com"
590,"290270","KOSDAQ","휴네시온","IT","소프트웨어 개발 및 공급업","망간자료전송(i-oneNet)","2018-08-02","http://www.hunesion.com"
591,"189980","KOSDAQ","흥국에프엔비","필수소비재","비알코올음료 및 얼음 제조업","과일음료(에이드베이스, 스무디, 착즙쥬스 등)","2015-08-07","http://www.hyungkuk.com"
592,"317860","KONEX","노드메이슨","NULL","기타 화학제품 제조업","헉슬리/Huxley 화장품(스킨케어 스페셜/스킨케어베이직)","2019-12-06","http://www.huxley.co.kr"
593,"343090","KONEX","단디바이오","NULL","의료용품 및 기타 의약 관련제품 제조업","패혈증 치료제, 면역항암제 전달기술 등","2020-04-24","http:// www.dandibio.com"
594,"114920","KONEX","대주이엔티","NULL","1차 철강 제조업","이중보온관, 엘리베이터 가이드 레일","2013-07-01","http://www.daejooent.co.kr"
595,"233250","KONEX","메디안디노스틱","NULL","의료용품 및 기타 의약 관련제품 제조업","동물질병 체외진단키트 및 진단용 시약","2017-06-26","http://www.mediandiagnostics.com"
596,"225850","KONEX","미애부","NULL","생활용품 도매업","친환경, 무합성 발효화장품","2015-12-08","http://www.miev.co.kr"
597,"281310","KONEX","바이오시네틱스","NULL","자연과학 및 공학 연구개발업","나노의약품 및 소재, 약물전달시스템(DDS)","2017-12-15","http://www.bio-synectics.com"
598,"199290","KONEX","바이오프로테크","NULL","의료용 기기 제조업","심전도 측정용 전극 등","2016-12-08","http://www.protechsite.com"
599,"267810","KONEX","앙츠","NULL","컴퓨터 및 통신장비 수리업","기술서비스","2017-04-28","http://www.iantz.co.kr"
600,"044990","KONEX","에이치엔에스하이텍","NULL","전자부품 제조업","이방성전도필름, 수정진동자","2015-12-10","http://www.hnshightech.com"
601,"279060","KONEX","이노벡스","NULL","전자부품 제조업","TAS(지하철터널내영상광고장치), WING TV(회전식 LED바를 이용한 영상광고장치)","2019-04-12","http://www.innovex.co.kr"
602,"254160","KONEX","제이엠멀티","NULL","제재 및 목재 가공업","목재 데크로드 시스템","2021-12-13","http://www.jmmulti.com"
603,"308700","KONEX","테크엔","NULL","전구 및 조명장치 제조업","LED조명장치","2018-12-21","http://www.techen.co.kr"
604,"258050","KONEX","테크트랜스","NULL","기타 금속 가공제품 제조업","비철금속표면처리장비 및 솔루션","2018-07-13","http:// techtrans.co.kr"
605,"327610","KONEX","펨토바이오메드","NULL","자연과학 및 공학 연구개발업","CellShot 플랫폼 / CellShot 기반 항암백신치료 제품군 / CellShot 기반 자가면역질환치료 제품군 / CellShot 기반 바이오의약품 생산세포주 제품군","2019-07-10","http://www.femtobiomed.com"
606,"282330","KOSPI","BGF리테일","경기관련소비재","종합 소매업","체인화 편의점","2017-12-08","http://www.bgfretail.com"
607,"138930","KOSPI","BNK금융지주","금융","기타 금융업","금융지주회사","2011-03-30","http://www.bnkfg.com"
608,"006360","KOSPI","GS건설","산업재","건물 건설업","토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발","1981-08-03","http://www.gsconst.co.kr/"
609,"001060","KOSPI","JW중외제약","건강관리","의약품 제조업","수액제,소화기궤양치료제,항생제,항암제 제조,도매","1976-06-14","http://www.jw-pharma.co.kr"
610,"119650","KOSPI","KC코트렐","산업재","일반 목적용 기계 제조업","전기집진기 등","2010-01-29","http://www.kc-cottrell.com/"
611,"066570","KOSPI","LG전자","IT","통신 및 방송 장비 제조업","이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기","2002-04-22","http://www.lge.co.kr"
612,"023150","KOSPI","MH에탄올","필수소비재","알코올음료 제조업","주정,탄산가스 제조","1996-12-24","http://www.mhethanol.com"
613,"178920","KOSPI","PI첨단소재","소재","플라스틱제품 제조업","PI(Polyimide)제품","2021-08-09","http://www.pimaterials.com"
614,"034120","KOSPI","SBS","커뮤니케이션서비스","텔레비전 방송업","TV,라디오방송,광고","2003-06-25","http://www.sbs.co.kr"
615,"001380","KOSPI","SG글로벌","경기관련소비재","자동차 신품 부품 제조업","자동차시트커버(Seat Trim Cover), 면사, 면ㆍ혼방사 등의 제조 및 판매","1976-06-29","http://www.sgglobal.co.kr"
616,"001770","KOSPI","SHD","소재","1차 철강 제조업","석도강판,표면처리강판 제조,임가공,판매","1988-11-23","http://www.shinhwatp.com"
617,"034730","KOSPI","SK","산업재","기타 금융업","지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매","2009-11-11","http://www.sk-inc.com/"
618,"018670","KOSPI","SK가스","유틸리티","기타 전문 도매업","액화석유가스,가스기기 판매,수입,저장","1997-08-27","http://www.skgas.co.kr/"
619,"395400","KOSPI","SK리츠","금융","부동산 임대 및 공급업","서울 중구 소재 SK서린빌딩 및 전국 116개 주유소 임대 운영","2021-09-14","http://skreit.co.kr"
620,"071970","KOSPI","STX중공업","산업재","일반 목적용 기계 제조업","조선기자재, 기계부품","2009-05-15","http://www.stxhi.co.kr"
621,"037270","KOSPI","YG PLUS","커뮤니케이션서비스","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","광고대행,광고물 제작","2003-08-01","http://www.ygplus.com"
622,"002720","KOSPI","국제약품","건강관리","의약품 제조업","항생제,안약,제약 제조,도매","1975-12-27","http://www.kukjepharm.co.kr"
623,"001570","KOSPI","금양","소재","기초 화학물질 제조업","발포제,사카린,OPTSA,베나졸,TCA 제조","1976-12-17","http://www.kyc.co.kr"
624,"073240","KOSPI","금호타이어","경기관련소비재","고무제품 제조업","타이어,튜브 제조,도매,무역","2005-02-17","http://www.kumhotire.co.kr"
625,"002350","KOSPI","넥센타이어","경기관련소비재","고무제품 제조업","타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조","1976-05-19","http://www.nexentire.com"
626,"005250","KOSPI","녹십자홀딩스","건강관리","회사 본부 및 경영 컨설팅 서비스업","알부민,유로키나제,간염백신,유행성출혈열백신 제조","1978-08-28","http://www.greencross.com"
627,"072710","KOSPI","농심홀딩스","필수소비재","기타 금융업","지주회사,투자자문,경영컨설팅 서비스","2003-07-30","http://www.nongshimholdings.co.kr"
628,"058730","KOSPI","다스코","산업재","구조용 금속제품, 탱크 및 증기발생기 제조업","데크플레이트,도로안전시설물(가드레일,강재방호책),건축용단열재보드(경질우레탄보드),신재생에너지사업","2004-08-02","http://www.dasco.kr"
629,"145210","KOSPI","다이나믹디자인","경기관련소비재","특수 목적용 기계 제조업","타이어 금형, 타이어 제조설비","2015-03-19","http://www.saehwaimc.com"
630,"006650","KOSPI","대한유화","소재","기초 화학물질 제조업","폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조","1999-08-11","http://www.kpic.co.kr"
631,"192080","KOSPI","더블유게임즈","커뮤니케이션서비스","소프트웨어 개발 및 공급업","온라인 게임","2019-03-12","nan"
632,"002150","KOSPI","도화엔지니어링","산업재","건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계,건축설계,종합감리전문업,종합기술용역,엔지니어링","2010-08-12","http://www.dohwa.co.kr"
633,"007590","KOSPI","동방아그로","소재","비료, 농약 및 살균, 살충제 제조업","농약(잡초발생전 토양처리형 밭잡초약,부메랑,주움,그라목손) 제조,도매","1977-06-29","http://www.dongbangagro.co.kr"
634,"026960","KOSPI","동서","필수소비재","음·식료품 및 담배 도매업","식품 유통, 다류 및 연포장재 제조 등","2016-07-15","http://www.dongsuh.com"
635,"102260","KOSPI","동성케미컬","소재","회사 본부 및 경영 컨설팅 서비스업","nan","2008-06-23","http://idongsung.com"
636,"001520","KOSPI","동양","산업재","시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘/건설공사/산업용 송풍기","1976-06-25","http://www.tongyanginc.co.kr"
637,"082640","KOSPI","동양생명","금융","보험업","생명보험","2009-10-08","http://www.myangel.co.kr"
638,"008970","KOSPI","동양철관","소재","1차 철강 제조업","수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설","1977-03-05","http://www.dysp.co.kr"
639,"003160","KOSPI","디아이","IT","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업","1996-07-31","http://www.di.co.kr"
640,"013570","KOSPI","디와이","산업재","기타 금융업","자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조","1989-05-30","http://www.dy.co.kr"
641,"002270","KOSPI","롯데푸드","필수소비재","낙농제품 및 식용빙과류 제조업","빙과,유지,식품 제조","1973-05-09","http://www.lottefoods.co.kr"
642,"027740","KOSPI","마니커","필수소비재","도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행","2002-10-29","http://www.maniker.co.kr"
643,"204320","KOSPI","만도","경기관련소비재","자동차 신품 부품 제조업","제동장치, 조향장치, 현가장치","2014-10-06","http://www.mando.com"
644,"088980","KOSPI","맥쿼리인프라","산업재","신탁업 및 집합투자업","증권투자회사","2006-03-15","http://www.macquarie.com/kr/kr/mkif/index.html"
645,"138040","KOSPI","메리츠금융지주","금융","기타 금융업","투자사업","2011-05-13","http://www.meritzgroup.com"
646,"090370","KOSPI","메타랩스","경기관련소비재","봉제의복 제조업","여성용 의류(캐쥬얼티셔츠,바지) 제조","2006-12-26","http://www.metalabs.co.kr"
647,"009680","KOSPI","모토닉","경기관련소비재","자동차 신품 부품 제조업","자동차용 기화기(캬브레타,다이캐스트,연료펌프) 제조,판매","1994-01-14","http://www.motonic.co.kr"
648,"357250","KOSPI","미래에셋맵스리츠","금융","부동산 임대 및 공급업","부동산 임대업","2020-08-05","http://www.maps1reit.miraeasset.com"
649,"134380","KOSPI","미원화학","소재","기타 화학제품 제조업","계면활성제, 황산및분황","2011-02-15","http://www.miwonchemicals.com"
650,"002410","KOSPI","범양건영","산업재","건물 건설업","토목공사,주택건설,건축공사,난방공사,전기공사,포장공사","1988-05-25","http://www.iby.co.kr"
651,"096300","KOSPI","베트남개발1","미분류","신탁업 및 집합투자업","투자신탁","2007-06-13","nan"
652,"001470","KOSPI","삼부토건","산업재","토목 건설업","토목공사,건축공사,포장공사,건설업,분양사업/건설자재 제조","1976-06-26","http://www.sambu.co.kr"
653,"207940","KOSPI","삼성바이오로직스","건강관리","기초 의약물질 및 생물학적 제제 제조업","바이오의약품","2016-11-10","http://www.samsungbiologics.com"
654,"018260","KOSPI","삼성에스디에스","IT","컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT서비스, 물류BPO","2014-11-14","http://www.samsungsds.com"
655,"016360","KOSPI","삼성증권","금융","금융 지원 서비스업","유가증권의 매매,위탁매매,인수주선","1988-03-28","http://www.samsungpop.com"
656,"029780","KOSPI","삼성카드","금융","기타 금융업","신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매","2007-06-27","http://www.samsungcard.co.kr"
657,"003230","KOSPI","삼양식품","필수소비재","기타 식품 제조업","라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매","1975-06-30","http://www.samyangfoods.com"
658,"002170","KOSPI","삼양통상","경기관련소비재","가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역","1989-11-10","http://www.samyangts.com"
659,"002810","KOSPI","삼영무역","소재","기타 전문 도매업","화공약품, 안경렌즈","1988-03-28","http://www.samyung.co.kr"
660,"000520","KOSPI","삼일제약","건강관리","의약품 제조업","양약(부루펜,액티피드,포리부틴) 제조,도매","1985-05-29","http://www.samil-pharm.com"
661,"009770","KOSPI","삼정펄프","필수소비재","펄프, 종이 및 판지 제조업","지류화장지,안면용,위생용 티슈 제조,판매","2006-10-17","http://www.sjpulp.com"
662,"248170","KOSPI","샘표식품","필수소비재","기타 식품 제조업","간장","2016-08-09","http://www.sempio.com"
663,"200880","KOSPI","서연이화","경기관련소비재","자동차 신품 부품 제조업","자동차 도어 트림 및 시트","2014-08-08","http://www.seoyoneh.com"
664,"003080","KOSPI","성보화학","소재","비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매","1976-12-23","http://www.sbcc.kr"
665,"306200","KOSPI","세아제강","소재","1차 철강 제조업","강관","2018-10-05","http://www.seahsteel.co.kr"
666,"012600","KOSPI","센트럴인사이트","IT","일반 목적용 기계 제조업","금융단말기(현금자동입출금기,온라인단말기),통신기기 제조,판매","1990-07-10","http://www.chunghocomnet.com"
667,"004430","KOSPI","송원산업","소재","기타 화학제품 제조업","폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조","1977-06-25","http://www.songwon.com"
668,"017550","KOSPI","수산중공업","산업재","특수 목적용 기계 제조업","유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매","1991-08-30","http://www.soosan.co.kr"
669,"011930","KOSPI","신성이엔지","IT","반도체 제조업","태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비","1996-07-31","http://www.shinsungeng.com"
670,"031430","KOSPI","신세계인터내셔날","경기관련소비재","섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매","2011-07-14","http://www.sikorea.co.kr"
671,"031440","KOSPI","신세계푸드","경기관련소비재","음식점업","단체급식, 식자재유통, 외식","2010-04-29","http://www.shinsegaefood.com"
672,"404990","KOSPI","신한서부티엔디리츠","금융","부동산 임대 및 공급업","부동산투자","2021-12-10","http://shsbreit.com"
673,"003410","KOSPI","쌍용씨앤이","산업재","시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트(크링카)","1975-05-03","http://www.ssangyongcement.co.kr"
674,"004920","KOSPI","씨아이테크","IT","그외 기타 제품 제조업","컴퓨터 소프트웨어,하드웨어 서버,도매","1989-11-30","http://www.citech.kr"
675,"010780","KOSPI","아이에스동서","산업재","내화, 비내화 요업제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매","1986-01-27","http://www.isdongseo.co.kr"
676,"139990","KOSPI","아주스틸","소재","1차 철강 제조업","프리미엄 가전용 고품질 컬러강판, 건자재 등","2021-08-20","http://www.ajusteel.com"
677,"018250","KOSPI","애경산업","경기관련소비재","기타 화학제품 제조업","Age 20 s,루나, 트리오, 2080치약, 순샘, 제트 등","2018-03-22","http://www.aekyung.co.kr"
678,"161000","KOSPI","애경케미칼","소재","기초 화학물질 제조업","오르토프탈산디옥틸","2012-09-17","http://www.aekyungchemical.co.kr"
679,"007460","KOSPI","에이프로젠 MED","산업재","기타 금속 가공제품 제조업","단열장치,철구조물,가열로,특수단열재(금속표면경화육성,원자로용) 제조/단열공사/부동산 임대","1995-07-08","http://www.aprogen-kic.com"
680,"181710","KOSPI","엔에이치엔","IT","소프트웨어 개발 및 공급업","한게임","2013-08-29","http://www.nhn.com"
681,"097520","KOSPI","엠씨넥스","IT","영상 및 음향기기 제조업","모바일 카메라모듈,전장 카메라모듈,블랙박스,IP 카메라","2021-07-06","http://www.mcnex.co.kr"
682,"006980","KOSPI","우성","필수소비재","곡물가공품, 전분 및 전분제품 제조업","배합사료,Suit-feed(맞춤 TMR(육성우,건유우,착유우) 사료),농후사료,곡류(강피류 등 부산물) 제조,판매/부동산 임대,무역","1988-10-10","http://wsgroup.co.kr"
683,"011330","KOSPI","유니켐","경기관련소비재","가죽, 가방 및 유사제품 제조업","피혁 제조,도매,무역,부동산임대","1989-12-14","http://www.uni-chem.net"
684,"003460","KOSPI","유화증권","금융","금융 지원 서비스업","증권업","1987-08-24","http://www.yhs.co.kr"
685,"025820","KOSPI","이구산업","소재","1차 비철금속 제조업","동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대","1995-08-18","http://www.leeku.net"
686,"214320","KOSPI","이노션","커뮤니케이션서비스","광고업","광고대행 및 광고물의 제작 등","2015-07-17","http://www.innocean.com"
687,"139480","KOSPI","이마트","경기관련소비재","종합 소매업","대형마트","2011-06-10","http://emartcompany.com/ko/main.do"
688,"003120","KOSPI","일성신약","건강관리","의약품 제조업","의약품(항생제,화학료법제,항바이러스,근이완제,영양액륜) 제조,판매","1985-01-14","http://www.ilsung-ph.co.kr"
689,"008500","KOSPI","일정실업","경기관련소비재","편조원단 제조업","자동차시트원단,의류,완구직물 제조,염색가공","1994-08-12","http://www.iljeong.co.kr"
690,"194370","KOSPI","제이에스코퍼레이션","경기관련소비재","가죽, 가방 및 유사제품 제조업","핸드백 및 지갑","2016-02-04","http://www.jskor.com"
691,"025620","KOSPI","제이준코스메틱","경기관련소비재","기타 화학제품 제조업","화장품 제조 판매","1995-07-08","http://www.jayjun.kr"
692,"120030","KOSPI","조선선재","소재","기타 금속 가공제품 제조업","용접재료","2010-02-19","http://www.chosunwelding.com"
693,"063160","KOSPI","종근당바이오","건강관리","의약품 제조업","의약품,원료의약품 제조","2001-12-11","http://www.ckdbio.com"
694,"013890","KOSPI","지누스","산업재","가구 제조업","매트리스 및 가구제품","2019-10-30","http://www.zinus.co.kr"
695,"035000","KOSPI","지투알","커뮤니케이션서비스","회사 본부 및 경영 컨설팅 서비스업","지주회사","1999-08-11","http://www.g2rgroup.com/korean/main/main.asp"
696,"088790","KOSPI","진도","경기관련소비재","기타 전문 도매업","모피제품 제조,가공","2006-03-28","http://www.jindofand.co.kr"
697,"051630","KOSPI","진양화학","소재","플라스틱제품 제조업","레쟈,바닥재 제조","2001-01-29","http://www.chinyang.co.kr"
698,"145270","KOSPI","케이탑리츠","금융","부동산 임대 및 공급업","부동산 임대","2012-01-31","http://www.ktopreits.co.kr"
699,"005070","KOSPI","코스모신소재","소재","기타 화학제품 제조업","이차전지양극활물질,기능성필름","1987-09-28","http://www.cosmoamt.com"
700,"007980","KOSPI","태평양물산","경기관련소비재","봉제의복 제조업","봉제의류(자켓,파카,코트),침구 제조,우모가공,생활용품 도소매,무역","1994-12-27","http://www.panpacific.co.kr"
701,"078000","KOSPI","텔코웨어","IT","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(핵심망솔루션,무선데이터솔루션,요소기술) 개발,유지보수,무역","2004-07-20","http://www.telcoware.com"
702,"363280","KOSPI","티와이홀딩스","산업재","기타 금융업","지주사업","2020-09-22","http://www.ty-holdings.co.kr"
703,"036580","KOSPI","팜스코","필수소비재","곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매","1999-10-25","http://www.farmsco.com"
704,"071090","KOSPI","하이스틸","소재","1차 철강 제조업","강관 제조,도매","2003-02-17","http://www.histeel.co.kr"
705,"019490","KOSPI","하이트론씨스템즈","IT","영상 및 음향기기 제조업","영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조","1998-11-04","http://www.hitron.co.kr"
706,"002200","KOSPI","한국수출포장공업","소재","골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매","1974-06-28","http://www.keppack.co.kr"
707,"123890","KOSPI","한국자산신탁","금융","신탁업 및 집합투자업","부동산 신탁 서비스, REITs","2016-07-13","http://www.kait.com"
708,"015760","KOSPI","한국전력공사","유틸리티","전기업","전력자원개발,발전,송전,전력용기자재확보","1989-08-10","http://www.kepco.co.kr"
709,"025890","KOSPI","한국주강","소재","특수 목적용 기계 제조업","주강,주물 제조,도매","1997-07-18","http://www.hascokorea.co.kr"
710,"024720","KOSPI","한국콜마홀딩스","경기관련소비재","기타 금융업","화장품,의약부외품의 주문자표시 제조,도매","2002-04-09","http://www.kolmar.co.kr"
711,"047810","KOSPI","한국항공우주","산업재","항공기,우주선 및 부품 제조업","정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품","2011-06-30","http://www.koreaaero.com"
712,"060980","KOSPI","한라홀딩스","경기관련소비재","기타 금융업","지주회사 및 경영컨설팅 서비스업","2010-05-19","http://www.hallaholdings.com"
713,"008930","KOSPI","한미사이언스","건강관리","기타 금융업","항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매","1988-06-20","http://www.hanmiscience.co.kr"
714,"004150","KOSPI","한솔홀딩스","소재","기타 금융업","지주회사,경영자문컨설팅","1972-05-17","http://www.hansol.com"
715,"011700","KOSPI","한신기계공업","산업재","일반 목적용 기계 제조업","공기압축기,공구류 제조,판매/오파","1987-07-24","http://www.hanshin.co.kr"
716,"012450","KOSPI","한화에어로스페이스","산업재","항공기,우주선 및 부품 제조업","항공기엔진,특수방산장비 제조/정비사업","1987-05-27","http://www.hanwhaaerospace.co.kr/"
717,"086280","KOSPI","현대글로비스","산업재","기타 운송관련 서비스업","화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대","2005-12-26","http://www.glovis.net"
718,"329180","KOSPI","현대중공업","산업재","선박 및 보트 건조업","선박, 해양플랜트 및 엔진기계 등","2021-09-17","http://www.hhi.co.kr"
719,"126560","KOSPI","현대퓨처넷","커뮤니케이션서비스","텔레비전 방송업","광고업","2010-12-23","http://www.hyundaifuturenet.co.kr"
720,"094280","KOSPI","효성 ITX","산업재","기타 사업지원 서비스업","컨택센터서비스, Cloud솔루션, CDN, 프로젝터판매","2007-10-25","http://www.hyosungitx.com"
721,"005870","KOSPI","휴니드테크놀러지스","산업재","통신 및 방송 장비 제조업","무선통신기기,군납용무전기,위성방송수신기 제조","1991-09-03","http://www.huneed.com"
722,"056730","KOSDAQ","CNT85","산업재","기타 전문 도매업","산업설비 제조외","2002-01-04","http://www.cnt85.com"
723,"024840","KOSDAQ","KBI메탈","산업재","1차 비철금속 제조업","동ROD, 모터코어","1994-12-29","http://www.kbimetal.co.kr"
724,"021320","KOSDAQ","KCC건설","산업재","건물 건설업","토목 건축공사, 분양공사","2001-08-21","http://www.kccworld.net"
725,"036670","KOSDAQ","KCI","소재","기타 화학제품 제조업","폴리머,레진,계면활성제","2001-01-03","http://www.kciltd.com"
726,"151860","KOSDAQ","KG ETS","소재","폐기물 처리업","집단에너지(스팀), 산화동, 폐기물 소각","2013-07-24","http://www.kgets.co.kr"
727,"160550","KOSDAQ","NEW","커뮤니케이션서비스","영화, 비디오물, 방송프로그램 제작 및 배급업","영화 투자 및 배급","2014-12-23","http://www.its-new.co.kr"
728,"950110","KOSDAQ","SBI핀테크솔루션즈","IT","소프트웨어 개발 및 공급업","전자결제대행 및 핀테크 비스","2012-12-17","http://https://www.sbi-finsol.co.jp/kr/"
729,"184230","KOSDAQ","SGA솔루션즈","IT","소프트웨어 개발 및 공급업","보안솔루션","2013-12-20","http://sgasol.kr"
730,"192410","KOSDAQ","THQ","IT","통신 및 방송 장비 제조업","기지국 안테나, 인바운드플랫폼","2014-08-14","http://www.thehqco.com"
731,"073570","KOSDAQ","WI","IT","그외 기타 제품 제조업","Wafer Burn In Test 장비","2004-01-06","http://www.at-tech.co.kr"
732,"052220","KOSDAQ","iMBC","커뮤니케이션서비스","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","디지털콘텐츠,웹에이젼시","2005-01-21","http://corp.imbc.com"
