"COMP_ID","ID","Code","Quarter","NetRevenue","NetRevenueRate","NetProfitMargin","NetProfitMarginRate","DERatio","PER","PSR","PBR","PCR","OperationActivities","InvestingActivities","FinancingActivities","DividendYield","DividendPayoutRatio","ROA","REO"
1816,13971,"043200","2019-12-01",531,NULL,4,NULL,48.4,160.78,NULL,1.68,NULL,-122,-38,187,0,0,1.12,0.37
1816,13972,"043200","2020-12-01",414,NULL,-241,NULL,114.91,NULL,NULL,3.76,NULL,-19,-30,111,0,0,-65,-37.38
1816,13973,"043200","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1816,13974,"043200","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1816,13975,"043200","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1817,13976,"037070","2016-12-01",1020,NULL,28,NULL,40.73,28.19,NULL,1.19,NULL,30,-11,11,3.29,92.66,4.25,3.07
1817,13977,"037070","2017-12-01",1213,NULL,37,NULL,33.86,22.68,NULL,1.22,NULL,71,-33,-93,3.53,79.98,5.43,3.95
1817,13978,"037070","2018-12-01",1494,NULL,48,NULL,45.12,13.62,NULL,0.92,NULL,60,-50,-6,4.33,58.87,6.88,4.93
1817,13979,"037070","2019-12-01",1804,NULL,86,NULL,46.94,14.42,NULL,1.64,NULL,170,-66,17,2.81,40.44,11.86,8.12
1817,13980,"037070","2020-12-01",1981,NULL,142,NULL,33.14,13.63,NULL,2.23,NULL,177,-78,-123,2.17,29.59,17.46,12.51
1817,13981,"037070","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1817,13982,"037070","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1817,13983,"037070","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1818,13984,"106240","2016-12-01",2163,NULL,12,NULL,92.17,92.94,NULL,1.1,NULL,-98,56,-86,0.73,68.52,1.21,0.33
1818,13985,"106240","2017-12-01",1750,NULL,-411,NULL,134.32,NULL,NULL,1.39,NULL,40,0,-68,0,0,-49.64,-18.84
1818,13986,"106240","2018-12-01",1297,NULL,-220,NULL,121.63,NULL,NULL,1.09,NULL,10,233,-215,0,0,-40.49,-11.92
1818,13987,"106240","2019-12-01",1279,NULL,3,NULL,71,526.12,NULL,3.11,NULL,16,14,-32,0,0,0.59,-1.44
1818,13988,"106240","2020-12-01",1698,NULL,54,NULL,75.3,34.98,NULL,3.13,NULL,118,-182,79,0,0,9.22,4.5
1818,13989,"106240","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1818,13990,"106240","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1818,13991,"106240","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1819,13992,"318010","2016-12-01",157,NULL,27,NULL,69.7,NULL,NULL,0,NULL,19,-44,67,NULL,4.45,19.13,12.31
1819,13993,"318010","2017-12-01",155,NULL,34,NULL,51.79,NULL,NULL,0,NULL,44,-66,-17,NULL,7.16,19.56,12.24
1819,13994,"318010","2018-12-01",198,NULL,48,NULL,23.81,NULL,NULL,0,NULL,51,-18,-20,NULL,5.21,NULL,NULL
1819,13995,"318010","2019-12-01",300,NULL,73,NULL,22.17,10.72,NULL,1.67,NULL,57,-318,243,1.71,21.86,17.63,14.29
1819,13996,"318010","2020-12-01",394,NULL,29,NULL,23.81,29.89,NULL,1.54,NULL,1,23,5,0.92,27.14,5.21,4.19
1819,13997,"318010","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1819,13998,"318010","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1819,13999,"318010","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1820,14000,"054300","2016-12-01",281,NULL,-34,NULL,106.34,NULL,NULL,2.24,NULL,-1,-81,59,0,0,-15.42,-8.29
1820,14001,"054300","2017-12-01",335,NULL,18,NULL,48.3,14.56,NULL,1.17,NULL,33,-29,-25,0,0,7.35,4.26
1820,14002,"054300","2018-12-01",284,NULL,-9,NULL,45.24,NULL,NULL,1,NULL,8,-18,13,0,0,-3.18,-2.17
1820,14003,"054300","2019-12-01",372,NULL,9,NULL,64.16,49.54,NULL,1.22,NULL,3,-110,135,0,0,2.55,1.63
1820,14004,"054300","2020-12-01",320,NULL,-64,NULL,95.11,NULL,NULL,1.04,NULL,31,-79,80,0,0,-16.59,-9.29
1820,14005,"054300","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1820,14006,"054300","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1820,14007,"054300","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1821,14008,"263750","2017-06-01",927,NULL,509,NULL,29.47,NULL,NULL,0,NULL,466,-275,-34,NULL,0,101.54,69.66
1821,14009,"263750","2017-12-01",524,NULL,147,NULL,7.77,191.47,NULL,10.09,NULL,265,-83,1788,0,0,8.33,7.4
1821,14010,"263750","2018-12-01",4048,NULL,1464,NULL,74.63,17.94,NULL,6.13,NULL,1593,-3050,1386,0,0,42.87,29.03
1821,14011,"263750","2019-12-01",5359,NULL,1577,NULL,47.26,15.28,NULL,3.82,NULL,1684,-1801,-418,0,0,31.62,19.96
1821,14012,"263750","2020-12-01",4888,NULL,1009,NULL,40.87,33.73,NULL,4.92,NULL,1574,-704,-557,0,0,16.45,11.43
1821,14013,"263750","2021-12-01",3928,NULL,660,NULL,37.89,94.01,NULL,8.07,NULL,441,-683,188,0,NULL,9.8,7.01
1821,14014,"263750","2022-12-01",8479,NULL,3079,NULL,34.78,20.18,NULL,5.76,NULL,3182,-717,112,0,NULL,36.08,26.15
1821,14015,"263750","2023-12-01",11828,NULL,4783,NULL,21.92,12.99,NULL,4.02,NULL,5105,-1057,126,0,NULL,39.47,29.87
1822,14016,"119500","2016-12-01",458,NULL,19,NULL,36.96,26.9,NULL,1.24,NULL,31,-9,-24,0.95,25.18,4.78,3.42
1822,14017,"119500","2017-12-01",540,NULL,25,NULL,45.61,18.39,NULL,1.07,NULL,35,-43,15,1.59,28.96,5.99,4.23
1822,14018,"119500","2018-12-01",554,NULL,21,NULL,39.84,20.51,NULL,0.99,NULL,33,-57,3,1.66,33.99,4.91,3.44
1822,14019,"119500","2019-12-01",516,NULL,22,NULL,40.15,15.76,NULL,0.78,NULL,39,-30,-10,2.05,32.28,5,3.57
1822,14020,"119500","2020-12-01",522,NULL,18,NULL,38.16,27.21,NULL,1.05,NULL,42,-12,-17,1.48,40.21,3.91,2.81
1822,14021,"119500","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1822,14022,"119500","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1822,14023,"119500","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1823,14024,"007330","2016-12-01",642,NULL,261,NULL,389,3.4,NULL,0.33,NULL,-54,-30,-24,8.5,23.36,NULL,NULL
1823,14025,"007330","2017-12-01",625,NULL,209,NULL,345.05,5.19,NULL,0.38,NULL,190,-137,-61,7.64,32.14,9.35,2
1823,14026,"007330","2018-12-01",692,NULL,244,NULL,323.3,4.83,NULL,0.39,NULL,33,32,-67,7.05,27.66,10.18,2.35
1823,14027,"007330","2019-12-01",698,NULL,246,NULL,275.1,4.8,NULL,0.36,NULL,110,-36,-73,7.02,27.46,9.59,2.41
1823,14028,"007330","2020-12-01",613,NULL,219,NULL,287.53,5.7,NULL,0.35,NULL,233,-91,-106,6.64,29.8,8.07,2.11
1823,14029,"007330","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1823,14030,"007330","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1823,14031,"007330","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1824,14032,"023770","2016-12-01",118,NULL,20,NULL,696.67,14.27,NULL,2.77,NULL,11,-50,51,0,0,24.8,2.47
1824,14033,"023770","2017-12-01",119,NULL,-28,NULL,915.66,NULL,NULL,2.75,NULL,-22,-23,28,0,0,-28.87,-3.23
1824,14034,"023770","2018-12-01",118,NULL,-75,NULL,1772.52,NULL,NULL,5.86,NULL,-27,35,-10,0,0,-117.02,-9.02
1824,14035,"023770","2019-12-01",560,NULL,91,NULL,579.49,7.69,NULL,4.14,NULL,188,-265,109,0,0,81.43,8.99
1824,14036,"023770","2020-12-01",430,NULL,134,NULL,228.3,5.93,NULL,2.42,NULL,63,21,-83,3.26,19.55,52.24,11.55
1824,14037,"023770","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1824,14038,"023770","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1824,14039,"023770","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1825,14040,"241820","2016-12-01",6,NULL,-23,NULL,19.32,NULL,NULL,0,NULL,-25,-48,47,NULL,NULL,-37.6,-30.24
1825,14041,"241820","2017-12-01",5,NULL,-39,NULL,2.83,NULL,NULL,10.03,NULL,-36,-76,108,0,0,-33.79,-31.23
1825,14042,"241820","2018-12-01",1,NULL,-58,NULL,9.02,NULL,NULL,8.81,NULL,-59,94,1,0,0,-45.84,-43.56
1825,14043,"241820","2019-12-01",0,NULL,-80,NULL,170.45,NULL,NULL,13.19,NULL,-51,-92,111,0,0,-102.36,-60.42
1825,14044,"241820","2020-12-01",537,NULL,195,NULL,18.53,18.05,NULL,10.02,NULL,-23,52,-2,0,0,91.65,65.79
1825,14045,"241820","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1825,14046,"241820","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1825,14047,"241820","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1826,14048,"057880","2016-12-01",190,NULL,-59,NULL,65.33,NULL,NULL,1.81,NULL,-45,-38,80,0,0,-20.72,-13.39
1826,14049,"057880","2017-12-01",83,NULL,-182,NULL,177.67,NULL,NULL,1.8,NULL,-28,-117,139,0,0,-76.94,-43.73
1826,14050,"057880","2018-12-01",69,NULL,-204,NULL,96,NULL,NULL,2.49,NULL,-89,-99,180,0,0,-102.33,-48.55
1826,14051,"057880","2019-12-01",94,NULL,-254,NULL,179.91,NULL,NULL,2.74,NULL,-135,-350,500,0,0,-109.36,-45.63
1826,14052,"057880","2020-12-01",251,NULL,80,NULL,12.22,17.69,NULL,2.49,NULL,-92,77,42,0,0,15.98,10.43
1826,14053,"057880","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1826,14054,"057880","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1826,14055,"057880","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1827,14056,"062970","2016-12-01",155,NULL,7,NULL,133.07,NULL,NULL,0,NULL,9,-11,9,NULL,0,6.91,3.04
1827,14057,"062970","2017-12-01",244,NULL,8,NULL,165.03,NULL,NULL,0,NULL,19,-41,18,NULL,0,7.08,2.84
1827,14058,"062970","2018-12-01",381,NULL,25,NULL,162.06,NULL,NULL,0,NULL,80,-20,-12,NULL,0,21.13,8.02
1827,14059,"062970","2019-12-01",486,NULL,28,NULL,73.61,28.69,NULL,4.03,NULL,27,-11,63,NULL,0,15.85,7.68
1827,14060,"062970","2020-12-01",219,NULL,-50,NULL,96.36,NULL,NULL,3.51,NULL,-52,-38,28,NULL,0,-25.02,-13.63
1827,14061,"062970","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1827,14062,"062970","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1827,14063,"062970","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1828,14064,"363260","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1828,14065,"363260","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1828,14066,"363260","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1828,14067,"363260","2019-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1828,14068,"363260","2020-12-01",0,NULL,0,NULL,218.13,NULL,NULL,0,NULL,0,0,20,NULL,0,NULL,NULL
1828,14069,"363260","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1828,14070,"363260","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1828,14071,"363260","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1829,14072,"372290","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1829,14073,"372290","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1829,14074,"372290","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1829,14075,"372290","2019-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1829,14076,"372290","2020-12-01",0,NULL,0,NULL,86.11,NULL,NULL,0,NULL,0,0,16,NULL,0,NULL,NULL
1829,14077,"372290","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1829,14078,"372290","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1829,14079,"372290","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1830,14080,"032300","2016-12-01",622,NULL,-5,NULL,182.14,NULL,NULL,0,NULL,14,-17,8,NULL,0,-2.68,-0.97
1830,14081,"032300","2017-12-01",560,NULL,25,NULL,198.95,NULL,NULL,0,NULL,40,-51,21,NULL,25.06,14.57,5.01
1830,14082,"032300","2018-12-01",605,NULL,38,NULL,179.8,NULL,NULL,0,NULL,49,-19,-1,NULL,11.47,19.11,6.63
1830,14083,"032300","2019-12-01",661,NULL,55,NULL,150.95,NULL,NULL,0,NULL,75,-15,-28,NULL,7.95,22.64,8.57
1830,14084,"032300","2020-12-01",715,NULL,32,NULL,74.87,68.7,NULL,5.21,NULL,-9,-47,120,0.23,17.26,8.64,4.27
1830,14085,"032300","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1830,14086,"032300","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1830,14087,"032300","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1831,14088,"079170","2016-12-01",475,NULL,20,NULL,8.39,22.43,NULL,0.88,NULL,-11,0,-5,1.37,30.62,4,3.7
1831,14089,"079170","2017-12-01",539,NULL,12,NULL,12.29,26.6,NULL,0.61,NULL,-18,6,9,1.79,47.22,2.34,2.12
1831,14090,"079170","2018-12-01",623,NULL,14,NULL,12.38,20.18,NULL,0.54,NULL,59,-26,-6,2.18,43.7,2.72,2.42
1831,14091,"079170","2019-12-01",654,NULL,12,NULL,15.6,24.19,NULL,0.54,NULL,-17,-16,-6,2.01,48.44,2.24,1.96
1831,14092,"079170","2020-12-01",563,NULL,12,NULL,14.41,33.48,NULL,0.74,NULL,57,-7,-8,1.59,52.77,2.23,1.94
1831,14093,"079170","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1831,14094,"079170","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1831,14095,"079170","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1832,14096,"220180","2016-12-01",369,NULL,15,NULL,43.19,29.59,NULL,1.64,NULL,-4,-13,107,0,0,NULL,NULL
1832,14097,"220180","2017-12-01",401,NULL,-43,NULL,110.88,NULL,NULL,1.38,NULL,8,-209,170,0,0,-12.77,-7.74
1832,14098,"220180","2018-12-01",420,NULL,-100,NULL,86.17,NULL,NULL,2.16,NULL,-130,-16,27,0,0,-32.64,-16.77
1832,14099,"220180","2019-12-01",348,NULL,-112,NULL,18.52,NULL,NULL,0.71,NULL,32,38,228,0,0,-26.36,-18.63
1832,14100,"220180","2020-12-01",177,NULL,35,NULL,12.35,16.85,NULL,0.99,NULL,70,89,-14,0,0,6.04,5.24
1832,14101,"220180","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1832,14102,"220180","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1832,14103,"220180","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1833,14104,"170030","2016-12-01",2132,NULL,155,NULL,54.14,5.05,NULL,0.82,NULL,226,-175,-8,1.8,9.12,17.38,11.29
1833,14105,"170030","2017-12-01",1766,NULL,62,NULL,50.4,9.78,NULL,0.62,NULL,156,-120,-13,0.93,8.98,6.46,4.24
1833,14106,"170030","2018-12-01",1586,NULL,10,NULL,41.06,39.07,NULL,0.4,NULL,18,42,-4,2.55,97.92,1.04,0.71
1833,14107,"170030","2019-12-01",1667,NULL,41,NULL,39.1,11.34,NULL,0.45,NULL,74,-203,-16,2.18,24.27,4.1,2.93
1833,14108,"170030","2020-12-01",2098,NULL,111,NULL,43.61,12.68,NULL,1.24,NULL,98,-15,6,1.43,18.1,10.33,7.3
1833,14109,"170030","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1833,14110,"170030","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1833,14111,"170030","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1834,14112,"126640","2016-12-01",2050,NULL,38,NULL,42.85,16.1,NULL,0.72,NULL,79,-65,-5,1.19,18.42,4.72,3.43
1834,14113,"126640","2017-12-01",2004,NULL,31,NULL,34.46,14.8,NULL,0.55,NULL,86,-63,-5,1.59,22.64,3.81,2.75
1834,14114,"126640","2018-12-01",2119,NULL,11,NULL,35.66,39.89,NULL,0.53,NULL,88,-64,-6,1.72,66,1.35,1
1834,14115,"126640","2019-12-01",2311,NULL,35,NULL,66.43,13.48,NULL,0.56,NULL,109,-79,183,2.34,30.45,4.39,2.9
1834,14116,"126640","2020-12-01",2471,NULL,48,NULL,71.07,13.2,NULL,0.72,NULL,159,-267,6,1.71,21.82,5.8,3.43
1834,14117,"126640","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1834,14118,"126640","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1834,14119,"126640","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1835,14120,"205470","2016-12-01",89,NULL,3,NULL,66.65,166.47,NULL,4.23,NULL,6,-19,12,0,0,2.61,1.58
1835,14121,"205470","2017-12-01",85,NULL,-47,NULL,81.62,NULL,NULL,3.58,NULL,-30,-98,137,0,0,-33.56,-19.18
1835,14122,"205470","2018-12-01",97,NULL,-9,NULL,112.66,NULL,NULL,2.37,NULL,-7,-61,70,0,0,-5.38,-2.72
1835,14123,"205470","2019-12-01",92,NULL,-12,NULL,139.36,NULL,NULL,2.57,NULL,8,-13,27,0,0,-7.82,-3.46
1835,14124,"205470","2020-12-01",457,NULL,209,NULL,40.1,14.8,NULL,6.67,NULL,143,-59,27,NULL,0,NULL,NULL
1835,14125,"205470","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1835,14126,"205470","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1835,14127,"205470","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1836,14128,"115160","2016-12-01",13505,NULL,63,NULL,116.51,52.33,NULL,0.68,NULL,527,-157,-32,1.09,54.99,1.33,0.33
1836,14129,"115160","2017-12-01",16116,NULL,-317,NULL,169.74,NULL,NULL,0.48,NULL,-1497,-709,1486,0,0,-7.02,-2.85
1836,14130,"115160","2018-12-01",14390,NULL,-471,NULL,163.57,NULL,NULL,0.33,NULL,1269,-446,-756,0,0,-11.59,-4.08
1836,14131,"115160","2019-12-01",10352,NULL,196,NULL,143.5,6.35,NULL,0.3,NULL,794,-1695,605,0,0,5.04,1.95
1836,14132,"115160","2020-12-01",8746,NULL,-876,NULL,220.45,NULL,NULL,0.5,NULL,514,-813,260,0,0,-24.36,-8.24
1836,14133,"115160","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1836,14134,"115160","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1836,14135,"115160","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1837,14136,"065510","2016-12-01",669,NULL,111,NULL,68.74,14.64,NULL,2.05,NULL,124,-337,135,0.73,10.47,15.15,8.95
1837,14137,"065510","2017-12-01",704,NULL,31,NULL,67.4,51.01,NULL,1.97,NULL,99,-101,-32,1.12,55.92,3.99,2.47
1837,14138,"065510","2018-12-01",789,NULL,71,NULL,57.75,13.49,NULL,1.11,NULL,84,-19,-62,1.86,24.53,8.72,5.34
1837,14139,"065510","2019-12-01",880,NULL,79,NULL,60.85,12.57,NULL,1.08,NULL,135,-108,-22,1.8,21.7,9.16,5.68
1837,14140,"065510","2020-12-01",701,NULL,-27,NULL,83.58,NULL,NULL,1.01,NULL,102,-50,33,1.34,-38.92,-3.27,-1.97
1837,14141,"065510","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1837,14142,"065510","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1837,14143,"065510","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1838,14144,"215090","2016-12-01",170,NULL,17,NULL,167.74,NULL,NULL,NULL,NULL,24,-7,46,0,0,29.34,11.48
1838,14145,"215090","2017-12-01",194,NULL,7,NULL,156.79,NULL,NULL,NULL,NULL,-12,-7,-2,0,0,9.5,3.63
1838,14146,"215090","2018-12-01",208,NULL,-16,NULL,58.88,NULL,NULL,1.6,NULL,11,-14,1,0,0,-11.59,-6.19
1838,14147,"215090","2019-12-01",178,NULL,-58,NULL,41.34,NULL,NULL,2.15,NULL,-33,57,-46,0,0,-33.18,-21.98
1838,14148,"215090","2020-12-01",184,NULL,-30,NULL,57.95,NULL,NULL,1.04,NULL,12,-24,126,0,0,-16.43,-10.9
1838,14149,"215090","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1838,14150,"215090","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1838,14151,"215090","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1839,14152,"010240","2016-12-01",627,NULL,36,NULL,39.74,16.84,NULL,1.23,NULL,69,-2,-103,1.52,25.54,7.5,5.07
1839,14153,"010240","2017-12-01",916,NULL,70,NULL,41.23,6.26,NULL,0.79,NULL,29,5,-29,3.54,22.15,13.25,9.43
1839,14154,"010240","2018-12-01",1180,NULL,83,NULL,43.27,9.48,NULL,1.28,NULL,114,-19,-15,1.95,18.52,14.23,10
